name,start_time,finish_time,duration,current_host,current_host_attempt,cumulative_attempts,cumulative_compromised_hosts,compromise_host,compromise_users,interrupted_in,interrupted_by
SCAN_HOST,0.0,10.0,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,10.0,25.0,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,25.0,45.0,20.0,0,1,0,0,None,[],None,None
EXPLOIT_VULN,45.0,60.512552011739885,15.512552011739885,0,1,0,0,None,[],network,HostTopologyShuffle
SCAN_HOST,62.512552011739885,72.51255201173988,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,72.51255201173988,87.51255201173988,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,87.51255201173988,107.51255201173988,20.0,0,2,0,0,None,[],None,None
EXPLOIT_VULN,107.51255201173988,111.54557037514053,4.033018363400643,0,2,0,0,None,[],network,IPShuffle
SCAN_HOST,113.54557037514053,123.54557037514053,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,123.54557037514053,138.54557037514053,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,138.54557037514053,158.54557037514053,20.0,0,3,0,0,None,[],None,None
EXPLOIT_VULN,158.54557037514053,172.34526434656294,13.799693971422414,0,3,0,0,None,[],network,IPShuffle
SCAN_HOST,174.34526434656294,184.34526434656294,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,184.34526434656294,199.34526434656294,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,199.34526434656294,219.34526434656294,20.0,0,4,0,0,None,[],None,None
EXPLOIT_VULN,219.34526434656294,247.73268014167857,28.38741579511563,0,4,0,0,0,"['Ranice', 'Bendite', 'Lotte', 'Faun', 'Harriette']",None,None
SCAN_NEIGHBOR,247.73268014167857,257.73268014167854,9.999999999999972,0,4,14,1,None,[],None,None
ENUM_HOST,257.73268014167854,272.73268014167854,15.0,0,4,14,1,None,[],None,None
SCAN_PORT,272.73268014167854,292.73268014167854,20.0,66,1,14,1,None,[],None,None
EXPLOIT_VULN,292.73268014167854,304.05208628503556,11.319406143357014,66,1,14,1,None,[],application,osdiversity
SCAN_PORT,306.05208628503556,326.05208628503556,20.0,66,1,14,1,None,[],None,None
EXPLOIT_VULN,326.05208628503556,351.8265152305563,25.774428945520754,66,1,14,1,None,[],None,None
BRUTE_FORCE,351.8265152305563,365.40431201559863,13.577796785042324,66,1,27,1,None,[],network,HostTopologyShuffle
SCAN_HOST,367.40431201559863,377.40431201559863,10.0,-1,0,27,1,None,[],None,None
ENUM_HOST,377.40431201559863,392.40431201559863,15.0,-1,0,27,1,None,[],None,None
SCAN_PORT,392.40431201559863,412.40431201559863,20.0,66,2,27,1,None,[],None,None
EXPLOIT_VULN,412.40431201559863,424.79725590612475,12.392943890526112,66,2,27,1,None,[],application,osdiversity
SCAN_PORT,426.79725590612475,446.79725590612475,20.0,66,2,27,1,None,[],None,None
EXPLOIT_VULN,446.79725590612475,455.31118922786175,8.513933321737,66,2,27,1,None,[],application,osdiversity
SCAN_PORT,457.31118922786175,477.31118922786175,20.0,66,2,27,1,None,[],None,None
EXPLOIT_VULN,477.31118922786175,503.4398658427909,26.128676614929134,66,2,27,1,66,"['Jannel', 'Cordey', 'Marjory', 'Kimmi', 'Vilhelmina']",None,None
SCAN_NEIGHBOR,503.4398658427909,513.4398658427908,9.999999999999943,66,2,55,2,None,[],None,None
ENUM_HOST,513.4398658427908,528.4398658427908,15.0,66,2,55,2,None,[],None,None
SCAN_PORT,528.4398658427908,548.4398658427908,20.0,65,1,55,2,None,[],None,None
EXPLOIT_VULN,548.4398658427908,573.823745014271,25.383879171480203,65,1,55,2,None,[],None,None
BRUTE_FORCE,573.823745014271,575.8901682604386,2.066423246167574,65,1,59,2,None,[],application,osdiversity
SCAN_PORT,577.8901682604386,597.8901682604386,20.0,65,1,59,2,None,[],None,None
EXPLOIT_VULN,597.8901682604386,623.0636523076506,25.173484047212014,65,1,59,2,65,"['Leonore', 'Helen', 'Risa', 'Fara', 'Lacie']",None,None
SCAN_NEIGHBOR,623.0636523076506,626.4439181050795,3.380265797428933,65,1,65,3,None,[],network,IPShuffle
SCAN_HOST,628.4439181050795,638.4439181050795,10.0,-1,0,65,3,None,[],None,None
ENUM_HOST,638.4439181050795,653.4439181050795,15.0,-1,0,65,3,None,[],None,None
SCAN_PORT,653.4439181050795,673.4439181050795,20.0,64,1,65,3,None,[],None,None
EXPLOIT_VULN,673.4439181050795,696.6559070401756,23.211988935096088,64,1,65,3,None,[],network,HostTopologyShuffle
SCAN_HOST,698.6559070401756,708.6559070401756,10.0,-1,0,65,3,None,[],None,None
ENUM_HOST,708.6559070401756,723.6559070401756,15.0,-1,0,65,3,None,[],None,None
SCAN_PORT,723.6559070401756,743.6559070401756,20.0,66,3,65,3,None,[],None,None
EXPLOIT_VULN,743.6559070401756,764.1708461250192,20.514939084843604,66,3,65,3,None,[],application,PortShuffle
SCAN_PORT,766.1708461250192,786.1708461250192,20.0,66,3,65,3,None,[],None,None
EXPLOIT_VULN,786.1708461250192,812.2102900464232,26.039443921403972,66,3,65,3,66,"['Katuscha', 'Madel', 'Katleen', 'Emma', 'Nicolina']",None,None
SCAN_NEIGHBOR,812.2102900464232,818.7107553657353,6.50046531931207,66,3,80,4,None,[],network,HostTopologyShuffle
SCAN_HOST,820.7107553657353,830.7107553657353,10.0,-1,0,80,4,None,[],None,None
ENUM_HOST,830.7107553657353,845.7107553657353,15.0,-1,0,80,4,None,[],None,None
SCAN_PORT,845.7107553657353,854.3576082568596,8.646852891124354,68,1,80,4,None,[],application,PortShuffle
SCAN_PORT,856.3576082568596,876.3576082568596,20.0,68,1,80,4,None,[],None,None
EXPLOIT_VULN,876.3576082568596,900.7940498135972,24.436441556737577,68,1,80,4,None,[],network,IPShuffle
SCAN_HOST,902.7940498135972,912.7940498135972,10.0,-1,0,80,4,None,[],None,None
ENUM_HOST,912.7940498135972,927.7940498135972,15.0,-1,0,80,4,None,[],None,None
SCAN_PORT,927.7940498135972,947.7940498135972,20.0,68,2,80,4,None,[],None,None
EXPLOIT_VULN,947.7940498135972,962.9496862795918,15.155636465994576,68,2,80,4,None,[],network,IPShuffle
SCAN_HOST,964.9496862795918,974.9496862795918,10.0,-1,0,80,4,None,[],None,None
ENUM_HOST,974.9496862795918,989.9496862795918,15.0,-1,0,80,4,None,[],None,None
SCAN_PORT,989.9496862795918,1003.6128094210693,13.663123141477513,66,4,80,4,None,[],application,osdiversity
SCAN_PORT,1005.6128094210693,1025.6128094210694,20.000000000000114,66,4,80,4,None,[],None,None
EXPLOIT_VULN,1025.6128094210694,1052.2023457019598,26.589536280890343,66,4,80,4,66,"['Debby', 'Kaja', 'Margot']",None,None
SCAN_NEIGHBOR,1052.2023457019598,1052.7813532566915,0.5790075547317883,66,4,88,5,None,[],network,IPShuffle
SCAN_HOST,1054.7813532566915,1064.7813532566915,10.0,-1,0,88,5,None,[],None,None
ENUM_HOST,1064.7813532566915,1079.7813532566915,15.0,-1,0,88,5,None,[],None,None
SCAN_PORT,1079.7813532566915,1099.7813532566915,20.0,68,3,88,5,None,[],None,None
EXPLOIT_VULN,1099.7813532566915,1113.1858683050318,13.404515048340272,68,3,88,5,None,[],network,IPShuffle
SCAN_HOST,1115.1858683050318,1125.1858683050318,10.0,-1,0,88,5,None,[],None,None
ENUM_HOST,1125.1858683050318,1140.1858683050318,15.0,-1,0,88,5,None,[],None,None
SCAN_PORT,1140.1858683050318,1158.4705142779767,18.284645972944872,69,1,88,5,None,[],application,PortShuffle
SCAN_PORT,1160.4705142779767,1180.4705142779767,20.0,69,1,88,5,None,[],None,None
EXPLOIT_VULN,1180.4705142779767,1205.7852805378488,25.314766259872158,69,1,88,5,None,[],None,None
BRUTE_FORCE,1205.7852805378488,1214.7337576703264,8.948477132477592,69,1,91,5,None,[],application,osdiversity
SCAN_PORT,1216.7337576703264,1236.7337576703264,20.0,69,1,91,5,None,[],None,None
EXPLOIT_VULN,1236.7337576703264,1251.1041165832871,14.370358912960683,69,1,91,5,None,[],application,PortShuffle
SCAN_PORT,1253.1041165832871,1273.1041165832871,20.0,69,1,91,5,None,[],None,None
EXPLOIT_VULN,1273.1041165832871,1298.451316229398,25.347199646110766,69,1,91,5,None,[],None,None
BRUTE_FORCE,1298.451316229398,1311.2215140838123,12.770197854414391,69,1,94,5,None,[],application,PortShuffle
SCAN_PORT,1313.2215140838123,1333.2215140838123,20.0,69,1,94,5,None,[],None,None
EXPLOIT_VULN,1333.2215140838123,1358.2289736070675,25.007459523255193,69,1,94,5,None,[],None,None
BRUTE_FORCE,1358.2289736070675,1366.914084331023,8.685110723955631,69,1,95,5,None,[],application,osdiversity
SCAN_PORT,1368.914084331023,1388.914084331023,20.0,69,1,95,5,None,[],None,None
EXPLOIT_VULN,1388.914084331023,1414.38041104027,25.466326709246914,69,1,95,5,69,"['Celene', 'Adriana', 'Aloise', 'Valma']",None,None
SCAN_NEIGHBOR,1414.38041104027,1416.8914593446923,2.5110483044222747,69,1,97,6,None,[],network,IPShuffle
SCAN_HOST,1418.8914593446923,1428.8914593446923,10.0,-1,0,97,6,None,[],None,None
ENUM_HOST,1428.8914593446923,1443.8914593446923,15.0,-1,0,97,6,None,[],None,None
SCAN_PORT,1443.8914593446923,1463.8914593446923,20.0,68,4,97,6,None,[],None,None
EXPLOIT_VULN,1463.8914593446923,1488.1203306989132,24.228871354220928,68,4,97,6,None,[],network,HostTopologyShuffle
SCAN_HOST,1490.1203306989132,1500.1203306989132,10.0,-1,0,97,6,None,[],None,None
ENUM_HOST,1500.1203306989132,1515.1203306989132,15.0,-1,0,97,6,None,[],None,None
SCAN_PORT,1515.1203306989132,1535.1203306989132,20.0,63,1,97,6,None,[],None,None
EXPLOIT_VULN,1535.1203306989132,1560.785756237465,25.665425538551744,63,1,97,6,63,"['Cherey', 'Sharron', 'Delphinia', 'Dominique', 'Annadiana']",None,None
SCAN_NEIGHBOR,1560.785756237465,1568.4879477466775,7.7021915092125255,63,1,110,7,None,[],network,IPShuffle
SCAN_HOST,1570.4879477466775,1580.4879477466775,10.0,-1,0,110,7,None,[],None,None
ENUM_HOST,1580.4879477466775,1595.4879477466775,15.0,-1,0,110,7,None,[],None,None
SCAN_PORT,1595.4879477466775,1615.4879477466775,20.0,55,1,110,7,None,[],None,None
EXPLOIT_VULN,1615.4879477466775,1639.92087888836,24.432931141682502,55,1,110,7,None,[],network,HostTopologyShuffle
SCAN_HOST,1641.92087888836,1651.92087888836,10.0,-1,0,110,7,None,[],None,None
ENUM_HOST,1651.92087888836,1666.92087888836,15.0,-1,0,110,7,None,[],None,None
SCAN_PORT,1666.92087888836,1686.92087888836,20.0,74,1,110,7,None,[],None,None
EXPLOIT_VULN,1686.92087888836,1692.2050749553719,5.284196067011862,74,1,110,7,None,[],network,IPShuffle
SCAN_HOST,1694.2050749553719,1704.2050749553719,10.0,-1,0,110,7,None,[],None,None
ENUM_HOST,1704.2050749553719,1719.2050749553719,15.0,-1,0,110,7,None,[],None,None
SCAN_PORT,1719.2050749553719,1739.2050749553719,20.0,68,5,110,7,None,[],None,None
EXPLOIT_VULN,1739.2050749553719,1764.2735358177204,25.068460862348502,68,5,110,7,68,"['Linnie', 'Kylen']",None,None
SCAN_NEIGHBOR,1764.2735358177204,1764.6697608020677,0.39622498434732734,68,5,140,8,None,[],network,HostTopologyShuffle
SCAN_HOST,1766.6697608020677,1776.6697608020677,10.0,-1,0,140,8,None,[],None,None
ENUM_HOST,1776.6697608020677,1791.6697608020677,15.0,-1,0,140,8,None,[],None,None
SCAN_PORT,1791.6697608020677,1799.7934744889653,8.123713686897645,30,1,140,8,None,[],application,PortShuffle
SCAN_PORT,1801.7934744889653,1821.7934744889653,20.0,30,1,140,8,None,[],None,None
EXPLOIT_VULN,1821.7934744889653,1844.8119938777725,23.018519388807135,30,1,140,8,None,[],network,IPShuffle
SCAN_HOST,1846.8119938777725,1856.8119938777725,10.0,-1,0,140,8,None,[],None,None
ENUM_HOST,1856.8119938777725,1871.8119938777725,15.0,-1,0,140,8,None,[],None,None
SCAN_PORT,1871.8119938777725,1890.6329157955397,18.820921917767237,55,2,140,8,None,[],application,PortShuffle
SCAN_PORT,1892.6329157955397,1912.6329157955397,20.0,55,2,140,8,None,[],None,None
EXPLOIT_VULN,1912.6329157955397,1938.4092956081784,25.776379812638652,55,2,140,8,55,"['Ailee', 'Deanna', 'Arlette']",None,None
SCAN_NEIGHBOR,1938.4092956081784,1945.573963579855,7.164667971676636,55,2,152,9,None,[],network,HostTopologyShuffle
SCAN_HOST,1947.573963579855,1957.573963579855,10.0,-1,0,152,9,None,[],None,None
ENUM_HOST,1957.573963579855,1972.573963579855,15.0,-1,0,152,9,None,[],None,None
SCAN_PORT,1972.573963579855,1992.573963579855,20.0,68,6,152,9,None,[],None,None
EXPLOIT_VULN,1992.573963579855,1996.4358566603714,3.861893080516438,68,6,152,9,None,[],network,IPShuffle
SCAN_HOST,1998.4358566603714,2008.4358566603714,10.0,-1,0,152,9,None,[],None,None
ENUM_HOST,2008.4358566603714,2023.4358566603714,15.0,-1,0,152,9,None,[],None,None
SCAN_PORT,2023.4358566603714,2043.4358566603714,20.0,53,1,152,9,None,[],None,None
EXPLOIT_VULN,2043.4358566603714,2066.2472371077224,22.811380447350984,53,1,152,9,None,[],network,HostTopologyShuffle
SCAN_HOST,2068.2472371077224,2078.2472371077224,10.0,-1,0,152,9,None,[],None,None
ENUM_HOST,2078.2472371077224,2093.2472371077224,15.0,-1,0,152,9,None,[],None,None
SCAN_PORT,2093.2472371077224,2113.2472371077224,20.0,73,1,152,9,None,[],None,None
EXPLOIT_VULN,2113.2472371077224,2127.6594745052676,14.412237397545141,73,1,152,9,None,[],application,osdiversity
SCAN_PORT,2129.6594745052676,2149.6594745052676,20.0,73,1,152,9,None,[],None,None
EXPLOIT_VULN,2149.6594745052676,2176.3714089913906,26.711934486123027,73,1,152,9,73,"['Tamarra', 'Shirl', 'Benni', 'Shawnee']",None,None
SCAN_NEIGHBOR,2176.3714089913906,2186.3714089913906,10.0,73,1,155,10,None,[],None,None
ENUM_HOST,2186.3714089913906,2201.3714089913906,15.0,73,1,155,10,None,[],None,None
ENUM_HOST,2201.3714089913906,2216.3714089913906,15.0,73,2,155,10,None,[],None,None
ENUM_HOST,2216.3714089913906,2231.3714089913906,15.0,73,3,155,10,None,[],None,None
SCAN_PORT,2231.3714089913906,2239.058361202109,7.686952210718573,97,1,155,10,None,[],network,IPShuffle
SCAN_HOST,2241.058361202109,2251.058361202109,10.0,-1,0,155,10,None,[],None,None
ENUM_HOST,2251.058361202109,2266.058361202109,15.0,-1,0,155,10,None,[],None,None
SCAN_PORT,2266.058361202109,2286.058361202109,20.0,54,1,155,10,None,[],None,None
EXPLOIT_VULN,2286.058361202109,2308.993241608877,22.93488040676766,54,1,155,10,None,[],network,HostTopologyShuffle
SCAN_HOST,2310.993241608877,2320.993241608877,10.0,-1,0,155,10,None,[],None,None
ENUM_HOST,2320.993241608877,2335.993241608877,15.0,-1,0,155,10,None,[],None,None
SCAN_PORT,2335.993241608877,2355.993241608877,20.0,53,2,155,10,None,[],None,None
EXPLOIT_VULN,2355.993241608877,2371.142163815755,15.14892220687807,53,2,155,10,None,[],application,osdiversity
SCAN_PORT,2373.142163815755,2393.142163815755,20.0,53,2,155,10,None,[],None,None
EXPLOIT_VULN,2393.142163815755,2421.8488465723626,28.706682756607734,53,2,155,10,53,"['Christin', 'Lynelle', 'Netta', 'Nicholle']",None,None
SCAN_NEIGHBOR,2421.8488465723626,2431.8488465723626,10.0,53,2,179,11,None,[],None,None
ENUM_HOST,2431.8488465723626,2432.508134681108,0.6592881087453861,53,2,179,11,None,[],network,HostTopologyShuffle
SCAN_HOST,2434.508134681108,2444.508134681108,10.0,-1,0,179,11,None,[],None,None
ENUM_HOST,2444.508134681108,2459.508134681108,15.0,-1,0,179,11,None,[],None,None
SCAN_PORT,2459.508134681108,2479.508134681108,20.0,29,1,179,11,None,[],None,None
EXPLOIT_VULN,2479.508134681108,2504.6199992422135,25.11186456110545,29,1,179,11,None,[],None,None
BRUTE_FORCE,2504.6199992422135,2519.6199992422135,15.0,29,1,182,11,None,[],None,None
ENUM_HOST,2519.6199992422135,2522.4430030902904,2.823003848076951,29,1,182,11,None,[],network,HostTopologyShuffle
SCAN_HOST,2524.4430030902904,2534.4430030902904,10.0,-1,0,182,11,None,[],None,None
ENUM_HOST,2534.4430030902904,2549.4430030902904,15.0,-1,0,182,11,None,[],None,None
SCAN_PORT,2549.4430030902904,2569.4430030902904,20.0,64,2,182,11,None,[],None,None
EXPLOIT_VULN,2569.4430030902904,2587.141384045003,17.698380954712775,64,2,182,11,None,[],network,HostTopologyShuffle
SCAN_HOST,2589.141384045003,2599.141384045003,10.0,-1,0,182,11,None,[],None,None
ENUM_HOST,2599.141384045003,2614.141384045003,15.0,-1,0,182,11,None,[],None,None
SCAN_PORT,2614.141384045003,2634.141384045003,20.0,30,2,182,11,None,[],None,None
EXPLOIT_VULN,2634.141384045003,2659.480195461284,25.338811416280805,30,2,182,11,30,"['Eartha', 'Glyn', 'Liva', 'Sandra']",None,None
SCAN_NEIGHBOR,2659.480195461284,2666.565765967424,7.085570506139902,30,2,195,12,None,[],network,IPShuffle
SCAN_HOST,2668.565765967424,2678.565765967424,10.0,-1,0,195,12,None,[],None,None
ENUM_HOST,2678.565765967424,2693.565765967424,15.0,-1,0,195,12,None,[],None,None
SCAN_PORT,2693.565765967424,2713.565765967424,20.0,73,4,195,12,None,[],None,None
EXPLOIT_VULN,2713.565765967424,2726.7448543336795,13.179088366255655,73,4,195,12,None,[],network,IPShuffle
SCAN_HOST,2728.7448543336795,2738.7448543336795,10.0,-1,0,195,12,None,[],None,None
ENUM_HOST,2738.7448543336795,2753.7448543336795,15.0,-1,0,195,12,None,[],None,None
SCAN_PORT,2753.7448543336795,2773.7448543336795,20.0,73,5,195,12,None,[],None,None
EXPLOIT_VULN,2773.7448543336795,2786.9983856112453,13.253531277565799,73,5,195,12,None,[],network,IPShuffle
SCAN_HOST,2788.9983856112453,2798.9983856112453,10.0,-1,0,195,12,None,[],None,None
ENUM_HOST,2798.9983856112453,2813.9983856112453,15.0,-1,0,195,12,None,[],None,None
SCAN_PORT,2813.9983856112453,2833.9983856112453,20.0,55,3,195,12,None,[],None,None
EXPLOIT_VULN,2833.9983856112453,2858.015806900618,24.017421289372578,55,3,195,12,None,[],network,HostTopologyShuffle
SCAN_HOST,2860.015806900618,2870.015806900618,10.0,-1,0,195,12,None,[],None,None
ENUM_HOST,2870.015806900618,2885.015806900618,15.0,-1,0,195,12,None,[],None,None
SCAN_PORT,2885.015806900618,2905.015806900618,20.0,64,3,195,12,None,[],None,None
EXPLOIT_VULN,2905.015806900618,2931.666826628474,26.651019727856237,64,3,195,12,64,"['Pierrette', 'Gilly', 'Maggee', 'Glenna', 'Germain']",None,None
SCAN_NEIGHBOR,2931.666826628474,2941.666826628474,10.0,64,3,211,13,None,[],None,None
ENUM_HOST,2941.666826628474,2948.616138131315,6.949311502840828,64,3,211,13,None,[],network,HostTopologyShuffle
SCAN_HOST,2950.616138131315,2960.616138131315,10.0,-1,0,211,13,None,[],None,None
ENUM_HOST,2960.616138131315,2975.616138131315,15.0,-1,0,211,13,None,[],None,None
SCAN_PORT,2975.616138131315,2995.616138131315,20.0,54,2,211,13,None,[],None,None
EXPLOIT_VULN,2995.616138131315,3009.146265084572,13.530126953256968,54,2,211,13,None,[],network,HostTopologyShuffle
SCAN_HOST,3011.146265084572,3021.146265084572,10.0,-1,0,211,13,None,[],None,None
ENUM_HOST,3021.146265084572,3036.146265084572,15.0,-1,0,211,13,None,[],None,None
SCAN_PORT,3036.146265084572,3056.146265084572,20.0,30,3,211,13,None,[],None,None
EXPLOIT_VULN,3056.146265084572,3061.502648500229,5.356383415657092,30,3,211,13,None,[],network,IPShuffle
SCAN_HOST,3063.502648500229,3073.502648500229,10.0,-1,0,211,13,None,[],None,None
ENUM_HOST,3073.502648500229,3088.502648500229,15.0,-1,0,211,13,None,[],None,None
SCAN_PORT,3088.502648500229,3108.502648500229,20.0,30,4,211,13,None,[],None,None
EXPLOIT_VULN,3108.502648500229,3121.882603898312,13.379955398082984,30,4,211,13,None,[],network,IPShuffle
SCAN_HOST,3123.882603898312,3133.882603898312,10.0,-1,0,211,13,None,[],None,None
ENUM_HOST,3133.882603898312,3148.882603898312,15.0,-1,0,211,13,None,[],None,None
SCAN_PORT,3148.882603898312,3168.882603898312,20.0,68,7,211,13,None,[],None,None
EXPLOIT_VULN,3168.882603898312,3193.1220328492805,24.23942895096843,68,7,211,13,None,[],network,HostTopologyShuffle
SCAN_HOST,3195.1220328492805,3205.1220328492805,10.0,-1,0,211,13,None,[],None,None
ENUM_HOST,3205.1220328492805,3220.1220328492805,15.0,-1,0,211,13,None,[],None,None
SCAN_PORT,3220.1220328492805,3240.1220328492805,20.0,73,6,211,13,None,[],None,None
EXPLOIT_VULN,3240.1220328492805,3265.1370853570925,25.015052507812015,73,6,211,13,73,"['Vickie', 'Eunice']",None,None
SCAN_NEIGHBOR,3265.1370853570925,3274.3381989319228,9.201113574830288,73,6,252,14,None,[],network,IPShuffle
SCAN_HOST,3276.3381989319228,3286.3381989319228,10.0,-1,0,252,14,None,[],None,None
ENUM_HOST,3286.3381989319228,3301.3381989319228,15.0,-1,0,252,14,None,[],None,None
SCAN_PORT,3301.3381989319228,3321.3381989319228,20.0,68,8,252,14,None,[],None,None
EXPLOIT_VULN,3321.3381989319228,3335.8752135693617,14.537014637438915,68,8,252,14,None,[],network,IPShuffle
